preprocessing,embeddings,acc,micro_p,micro_r,micro_f1,macro_f1
[],,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.8633291147700904
[],deps,0.8985915492957747,0.8985915492957747,0.8985915492957747,0.8985915492957747,0.8197852955226215
[],pos_tags,0.895774647887324,0.895774647887324,0.895774647887324,0.895774647887324,0.8186025629014462
[],pos_tags deps,0.9211267605633803,0.9211267605633803,0.9211267605633803,0.9211267605633803,0.8820520576007026
[],sk,0.8704225352112676,0.8704225352112676,0.8704225352112676,0.8704225352112676,0.8399781569235715
[],sk  deps,0.8591549295774648,0.8591549295774648,0.8591549295774648,0.8591549295774648,0.8078353810581674
[],sk pos_tags,0.8507042253521127,0.8507042253521127,0.8507042253521127,0.8507042253521127,0.8174044348486668
[],sk pos_tags deps,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8406219334608083
[],position,0.8901408450704226,0.8901408450704226,0.8901408450704226,0.8901408450704226,0.8092151726256495
[],position   deps,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.8885765196896585
[],position  pos_tags,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.9208985945117333
[],position  pos_tags deps,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.7889854916524083
[],position sk,0.8647887323943662,0.8647887323943662,0.8647887323943662,0.8647887323943662,0.8660627993978993
[],position sk  deps,0.8845070422535212,0.8845070422535212,0.8845070422535212,0.8845070422535212,0.8247476488656246
[],position sk pos_tags,0.8901408450704226,0.8901408450704226,0.8901408450704226,0.8901408450704226,0.8389748277834935
[],position sk pos_tags deps,0.8535211267605634,0.8535211267605634,0.8535211267605634,0.8535211267605634,0.7767127581794769
['sw'],,0.9098591549295775,0.9098591549295775,0.9098591549295775,0.9098591549295775,0.8279061791509417
['sw'],deps,0.8901408450704226,0.8901408450704226,0.8901408450704226,0.8901408450704226,0.8901252533377636
['sw'],pos_tags,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.8718694935314129
['sw'],pos_tags deps,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8721383518799474
['sw'],sk,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.7656925236662017
['sw'],sk  deps,0.8366197183098592,0.8366197183098592,0.8366197183098592,0.8366197183098593,0.795834401007792
['sw'],sk pos_tags,0.8422535211267606,0.8422535211267606,0.8422535211267606,0.8422535211267606,0.7832127639489331
['sw'],sk pos_tags deps,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.7855289993802334
['sw'],position,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.8859629236467471
['sw'],position   deps,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8595110033053014
['sw'],position  pos_tags,0.895774647887324,0.895774647887324,0.895774647887324,0.895774647887324,0.8864965654979863
['sw'],position  pos_tags deps,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8264767225729376
['sw'],position sk,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.7757223706019877
['sw'],position sk  deps,0.8704225352112676,0.8704225352112676,0.8704225352112676,0.8704225352112676,0.8585681560969575
['sw'],position sk pos_tags,0.8619718309859155,0.8619718309859155,0.8619718309859155,0.8619718309859155,0.8272727915977781
['sw'],position sk pos_tags deps,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8013615176829121
['d'],,0.9042253521126761,0.9042253521126761,0.9042253521126761,0.9042253521126761,0.8509182507396517
['d'],deps,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.9070422535211268,0.7604497546481456
['d'],pos_tags,0.8901408450704226,0.8901408450704226,0.8901408450704226,0.8901408450704226,0.8324871648067717
['d'],pos_tags deps,0.9211267605633803,0.9211267605633803,0.9211267605633803,0.9211267605633803,0.9093894314482549
['d'],sk,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8477995048903542
['d'],sk  deps,0.8704225352112676,0.8704225352112676,0.8704225352112676,0.8704225352112676,0.8488020977472726
['d'],sk pos_tags,0.8732394366197183,0.8732394366197183,0.8732394366197183,0.8732394366197183,0.8663097263476801
['d'],sk pos_tags deps,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8507262671534112
['d'],position,0.9183098591549296,0.9183098591549296,0.9183098591549296,0.9183098591549296,0.8524527295307062
['d'],position   deps,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9291939653541897
['d'],position  pos_tags,0.9098591549295775,0.9098591549295775,0.9098591549295775,0.9098591549295775,0.9013965445642463
['d'],position  pos_tags deps,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8039513876370062
['d'],position sk,0.8647887323943662,0.8647887323943662,0.8647887323943662,0.8647887323943662,0.8184414812662612
['d'],position sk  deps,0.8647887323943662,0.8647887323943662,0.8647887323943662,0.8647887323943662,0.802387754644935
['d'],position sk pos_tags,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8543571221598757
['d'],position sk pos_tags deps,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8301641592292288
['b'],,0.9126760563380282,0.9126760563380282,0.9126760563380282,0.9126760563380282,0.8580615205007288
['b'],deps,0.8845070422535212,0.8845070422535212,0.8845070422535212,0.8845070422535212,0.8088870371222087
['b'],pos_tags,0.895774647887324,0.895774647887324,0.895774647887324,0.895774647887324,0.8352433686025019
['b'],pos_tags deps,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.8793409701045168
['b'],sk,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8512791111766536
['b'],sk  deps,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8552940028608899
['b'],sk pos_tags,0.8676056338028169,0.8676056338028169,0.8676056338028169,0.8676056338028169,0.8364470929237634
['b'],sk pos_tags deps,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.85410340721267
['b'],position,0.8985915492957747,0.8985915492957747,0.8985915492957747,0.8985915492957747,0.8785039991906308
['b'],position   deps,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.8468293976729142
['b'],position  pos_tags,0.8985915492957747,0.8985915492957747,0.8985915492957747,0.8985915492957747,0.9156142179583301
['b'],position  pos_tags deps,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.7995639092561809
['b'],position sk,0.8619718309859155,0.8619718309859155,0.8619718309859155,0.8619718309859155,0.8158956268667311
['b'],position sk  deps,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8444440468807151
['b'],position sk pos_tags,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.8788732394366198,0.819071482795411
['b'],position sk pos_tags deps,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8111009554844775
['p'],,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.8136739461327167
['p'],deps,0.9211267605633803,0.9211267605633803,0.9211267605633803,0.9211267605633803,0.898303546441806
['p'],pos_tags,0.9042253521126761,0.9042253521126761,0.9042253521126761,0.9042253521126761,0.8251971110095946
['p'],pos_tags deps,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.8675319791770096
['p'],sk,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8218469439057673
['p'],sk  deps,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8291039767833546
['p'],sk pos_tags,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.8760563380281691,0.875342579756104
['p'],sk pos_tags deps,0.8704225352112676,0.8704225352112676,0.8704225352112676,0.8704225352112676,0.8614874107754513
['p'],position,0.9042253521126761,0.9042253521126761,0.9042253521126761,0.9042253521126761,0.814534111268531
['p'],position   deps,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.8916428887017123
