preprocessing,embeddings,acc,micro_p,micro_r,micro_f1,macro_f1
['d'],position sk  deps,0.8876404494382022,0.8925886143931256,0.941109852774632,0.916207276736494,0.8226527089422628
['d'],position sk pos_tags,0.8866189989785496,0.9028697571743928,0.92638731596829,0.9144773616545556,0.8371123449324042
['d'],position sk pos_tags deps,0.8733401430030644,0.8703108252947481,0.9195922989807476,0.8942731277533041,0.8235913657253219
['b'],,0.8835546475995915,0.8815931108719053,0.9275198187995468,0.9039735099337748,0.8365120091151166
['b'],deps,0.8958120531154239,0.8925886143931256,0.941109852774632,0.916207276736494,0.8499682260444855
['b'],pos_tags,0.906026557711951,0.9077090119435396,0.9467723669309174,0.9268292682926828,0.8627115279081485
['b'],pos_tags deps,0.8988764044943821,0.8972162740899358,0.9490373725934316,0.9223995597138142,0.8433380386954433
['b'],sk,0.8958120531154239,0.9034028540065862,0.9320498301245752,0.9175027870680044,0.8560875512567746
['b'],sk  deps,0.8764044943820225,0.8728991596638656,0.941109852774632,0.9057220708446868,0.7928034325303807
['b'],sk pos_tags,0.8896833503575077,0.8851063829787233,0.9422423556058892,0.9127811300054854,0.831600611433996
['b'],sk pos_tags deps,0.8692543411644535,0.8792165397170838,0.9150622876557192,0.8967813540510544,0.8119241968626121
['b'],position,0.9039836567926456,0.9020452099031216,0.9490373725934316,0.9249448123620309,0.8557419465355258
['b'],position   deps,0.9101123595505618,0.915032679738562,0.9513023782559455,0.9328151027207108,0.8644335562425864
['b'],position  pos_tags,0.8866189989785496,0.8964013086150491,0.9309173272933182,0.9133333333333332,0.8315485059301341
['b'],position  pos_tags deps,0.8978549540347294,0.9041394335511984,0.9399773499433748,0.9217101610216546,0.8494638396442965
['b'],position sk,0.8794688457609806,0.8764643237486688,0.9320498301245752,0.9034028540065862,0.8209216029068971
['b'],position sk  deps,0.881511746680286,0.8974358974358975,0.911664779161948,0.904494382022472,0.8424817134364404
['b'],position sk pos_tags,0.8386108273748724,0.8444924406047516,0.8856172140430351,0.8645660585959093,0.7779566717704859
['b'],position sk pos_tags deps,0.8845760980592441,0.8872180451127819,0.9354473386183464,0.9106945975744212,0.8259747643570781
['p'],,0.8937691521961185,0.8906752411575563,0.941109852774632,0.9151982378854624,0.8434506325369588
['p'],deps,0.8958120531154239,0.8924731182795699,0.9399773499433748,0.9156094870380586,0.8502374617972828
['p'],pos_tags,0.8866189989785496,0.8847385272145144,0.9388448471121178,0.910989010989011,0.825944149511388
['p'],pos_tags deps,0.8794688457609806,0.8770053475935828,0.9286523216308041,0.9020902090209019,0.8238859975771404
['p'],sk,0.8794688457609806,0.8993288590604027,0.9105322763306908,0.9048958919527292,0.8388522586951347
['p'],sk  deps,0.8641470888661898,0.858359957401491,0.912797281993205,0.8847420417124039,0.810883305180932
['p'],sk pos_tags,0.8825331971399387,0.8794023479188899,0.9331823329558324,0.9054945054945056,0.824903753955479
['p'],sk pos_tags deps,0.8692543411644535,0.8774617067833698,0.9082672706681768,0.8925987757373399,0.8191893823411522
['p'],position,0.8886618998978549,0.8896103896103896,0.9309173272933182,0.9097952407304926,0.8414927666503507
['p'],position   deps,0.891726251276813,0.8909287257019438,0.9343148357870896,0.9121061359867328,0.8457073248819682
['p'],position  pos_tags,0.8764044943820225,0.8839479392624728,0.9229898074745186,0.9030470914127424,0.8185081860129342
['p'],position  pos_tags deps,0.8764044943820225,0.8739316239316239,0.92638731596829,0.8993952721275428,0.8184738603991789
['p'],position sk,0.8682328907048008,0.8658146964856229,0.9207248018120046,0.8924259055982438,0.8067061903620549
['p'],position sk  deps,0.8774259448416751,0.8820346320346321,0.9229898074745186,0.9020475926950746,0.8240604609605331
['p'],position sk pos_tags,0.8529111338100103,0.8582251082251082,0.8980747451868629,0.8776978417266187,0.7954499783620048
['p'],position sk pos_tags deps,0.8743615934627171,0.8694267515923567,0.9275198187995468,0.8975342465753425,0.8138546680236359
['eb'],,0.8958120531154239,0.8986928104575164,0.9343148357870896,0.9161576901721268,0.8534816856640195
['eb'],deps,0.8794688457609806,0.8796095444685467,0.9184597961494904,0.8986149584487535,0.8376926967357592
['eb'],pos_tags,0.8958120531154239,0.8931623931623932,0.9467723669309174,0.9191863661352392,0.8375422423013104
['eb'],pos_tags deps,0.9039836567926456,0.9112814895947426,0.9422423556058892,0.9265033407572384,0.8608035884688268
['eb'],sk,0.8733401430030644,0.8828039430449071,0.912797281993205,0.8975501113585747,0.825419916291855
['eb'],sk  deps,0.8855975485188968,0.8810289389067524,0.9309173272933182,0.9052863436123348,0.8381226736643185
['eb'],sk pos_tags,0.9009193054136876,0.8996798292422625,0.9546998867497168,0.9263736263736264,0.8387009480999251
['eb'],sk pos_tags deps,0.8947906026557712,0.9001097694840834,0.9286523216308041,0.9141583054626532,0.8593615074581858
['eb'],position,0.906026557711951,0.90958605664488,0.9456398640996604,0.9272626318711824,0.8625626762276347
['eb'],position   deps,0.8958120531154239,0.892933618843683,0.9445073612684032,0.9179966978536048,0.8430981118805765
['eb'],position  pos_tags,0.9121552604698672,0.9104638619201726,0.9558323895809742,0.9325966850828727,0.8669720349762318
['eb'],position  pos_tags deps,0.916241062308478,0.9265350877192984,0.9569648924122308,0.9415041782729806,0.8685674846478227
['eb'],position sk,0.8896833503575077,0.8920086393088553,0.9354473386183464,0.9132117191818684,0.8394621348886593
['eb'],position sk  deps,0.8855975485188968,0.8903508771929824,0.9195922989807476,0.9047353760445682,0.8490507407777544
['eb'],position sk pos_tags,0.8845760980592441,0.8832432432432432,0.9252548131370328,0.9037610619469026,0.8430295086950506
['eb'],position sk pos_tags deps,0.8845760980592441,0.8808510638297873,0.9377123442808608,0.9083927591881512,0.8243301652531531
['nb'],,0.8988764044943821,0.9084967320261438,0.9445073612684032,0.926152137701277,0.8432001653992477
['nb'],deps,0.8907048008171604,0.8864864864864865,0.9286523216308041,0.9070796460176992,0.8513278240884041
['nb'],pos_tags,0.906026557711951,0.9043010752688172,0.9524348810872028,0.9277440706012134,0.8558423963789337
['nb'],pos_tags deps,0.8845760980592441,0.8822269807280514,0.9331823329558324,0.9069895432030821,0.8296164556553399
['nb'],sk,0.8927477017364658,0.894054054054054,0.9365798414496036,0.9148230088495576,0.8455573164720128
['nb'],sk  deps,0.8774259448416751,0.8737967914438503,0.9252548131370328,0.8987898789878987,0.8252506415924677
['nb'],sk pos_tags,0.8866189989785496,0.8892508143322475,0.9275198187995468,0.9079822616407984,0.8412165090006724
['nb'],sk pos_tags deps,0.8743615934627171,0.8760775862068966,0.9207248018120046,0.8978464936499173,0.8204289426747746
['nb'],position,0.9009193054136876,0.9016216216216216,0.9445073612684032,0.9225663716814159,0.8544369762665701
['nb'],position   deps,0.8937691521961185,0.8906752411575563,0.941109852774632,0.9151982378854624,0.8410396782168661
['nb'],position  pos_tags,0.8927477017364658,0.8898395721925134,0.9422423556058892,0.9152915291529152,0.8371814498748854
['nb'],position  pos_tags deps,0.8998978549540347,0.9038876889848813,0.9479048697621744,0.9253731343283582,0.8441717618449
['nb'],position sk,0.881511746680286,0.8826086956521739,0.9195922989807476,0.9007210205213532,0.8415908597022562
['nb'],position sk  deps,0.8294177732379979,0.82409381663113,0.8754246885617214,0.8489840746842394,0.7677043632351528
['nb'],position sk pos_tags,0.8621041879468846,0.8701298701298701,0.9105322763306908,0.8898727172108466,0.8008257535936538
['nb'],position sk pos_tags deps,0.8774259448416751,0.8781014023732471,0.9218573046432617,0.8994475138121547,0.8280619965817435
"['sw', 'd']",,0.8886618998978549,0.8910675381263616,0.92638731596829,0.9083842309827872,0.8463140410141262
"['sw', 'd']",deps,0.8672114402451481,0.8717391304347826,0.9082672706681768,0.8896283971159179,0.8203118316767509
"['sw', 'd']",pos_tags,0.8907048008171604,0.8890086206896551,0.9343148357870896,0.9110988404196576,0.8443850284043989
"['sw', 'd']",pos_tags deps,0.8835546475995915,0.8872180451127819,0.9354473386183464,0.9106945975744212,0.8202464369426089
"['sw', 'd']",sk,0.8457609805924413,0.8587075575027382,0.8878822197055493,0.8730512249443207,0.7904162551141001
"['sw', 'd']",sk  deps,0.8478038815117467,0.8441835645677694,0.8958097395243488,0.8692307692307691,0.7912166359608903
"['sw', 'd']",sk pos_tags,0.8621041879468846,0.8586723768736617,0.9082672706681768,0.8827738029719319,0.809074625478036
"['sw', 'd']",sk pos_tags deps,0.8437180796731358,0.8464864864864865,0.8867497168742922,0.8661504424778761,0.7896733955671864
"['sw', 'd']",position,0.8580183861082737,0.8593073593073594,0.8992072480181199,0.8788046485888212,0.8089008006575841
"['sw', 'd']",position   deps,0.8876404494382022,0.8848223896663079,0.9309173272933182,0.9072847682119204,0.8424939714658338
"['sw', 'd']",position  pos_tags,0.8610827374872319,0.8684782608695653,0.9048697621744054,0.8863006100942873,0.8087378009251239
"['sw', 'd']",position  pos_tags deps,0.8937691521961185,0.8948497854077253,0.9445073612684032,0.91900826446281,0.8351353500153893
"['sw', 'd']",position sk,0.8488253319713994,0.8482905982905983,0.8992072480181199,0.8730071467839472,0.7866955613935296
"['sw', 'd']",position sk  deps,0.8488253319713994,0.8532901833872708,0.8958097395243488,0.8740331491712706,0.7881674334970583
"['sw', 'd']",position sk pos_tags,0.8580183861082737,0.8644808743169399,0.8958097395243488,0.8798665183537263,0.8121399716556232
"['sw', 'd']",position sk pos_tags deps,0.8355464759959143,0.8345945945945946,0.8742921857304643,0.8539823008849557,0.793056652717226
"['sw', 'b']",,0.8947906026557712,0.8982494529540481,0.9297848244620612,0.9137451307735112,0.8577957809823484
"['sw', 'b']",deps,0.8764044943820225,0.8732394366197183,0.912797281993205,0.8925802879291251,0.8399144646964576
"['sw', 'b']",pos_tags,0.8580183861082737,0.8547008547008547,0.9060022650056624,0.8796041781198461,0.8042360065165011
"['sw', 'b']",pos_tags deps,0.8774259448416751,0.8817204301075269,0.9286523216308041,0.9045780474351904,0.8136113205092437
"['sw', 'b']",sk,0.8549540347293156,0.8521276595744681,0.9071347678369196,0.8787712561711465,0.7926027722687888
"['sw', 'b']",sk  deps,0.8304392236976507,0.8268817204301075,0.8708946772366931,0.8483177054605627,0.7864187043264496
"['sw', 'b']",sk pos_tags,0.8559754851889684,0.8515789473684211,0.9161947904869762,0.8827059465357339,0.7786434433850971
"['sw', 'b']",sk pos_tags deps,0.8631256384065373,0.8702290076335878,0.9037372593431484,0.8866666666666667,0.8131015396981034
"['sw', 'b']",position,0.8641470888661898,0.8615548455804047,0.9161947904869762,0.8880351262349067,0.8051857108591403
"['sw', 'b']",position   deps,0.8733401430030644,0.8927374301675978,0.9048697621744054,0.8987626546681664,0.8325020424939892
"['sw', 'b']",position  pos_tags,0.8702757916241062,0.8720430107526882,0.9184597961494904,0.8946497517926091,0.8157989552844847
"['sw', 'b']",position  pos_tags deps,0.8937691521961185,0.8936627282491945,0.9422423556058892,0.9173098125689084,0.839401167555923
"['sw', 'b']",position sk,0.8488253319713994,0.8474758324382384,0.8935447338618346,0.8699007717750826,0.7968423079368383
"['sw', 'b']",position sk  deps,0.8488253319713994,0.8500539374325782,0.8924122310305775,0.8707182320441988,0.7944832359975212
"['sw', 'b']",position sk pos_tags,0.8518896833503575,0.86438809261301,0.8878822197055493,0.8759776536312849,0.80416197328089
"['sw', 'b']",position sk pos_tags deps,0.8559754851889684,0.8565264293419633,0.8992072480181199,0.8773480662983426,0.804755328245087
"['sw', 'p']",,0.8661899897854954,0.8672470076169749,0.9026047565118912,0.8845726970033296,0.8280283572796109
"['sw', 'p']",deps,0.8580183861082737,0.8548387096774194,0.9003397508493771,0.8769994484280198,0.8092881372514156
"['sw', 'p']",pos_tags,0.8794688457609806,0.8779697624190065,0.9207248018120046,0.8988391376451078,0.8337016817928633
"['sw', 'p']",pos_tags deps,0.8641470888661898,0.866738894907909,0.9060022650056624,0.8859357696566997,0.8166299913936955
"['sw', 'p']",sk,0.8447395301327886,0.8477321814254859,0.8890147225368064,0.8678828081813158,0.7905706874175789
"['sw', 'p']",sk  deps,0.8406537282941777,0.8425026968716289,0.8844847112117781,0.8629834254143647,0.7882392594031238
"['sw', 'p']",sk pos_tags,0.8457609805924413,0.8409818569903948,0.8924122310305775,0.8659340659340659,0.7926662526541952
"['sw', 'p']",sk pos_tags deps,0.8304392236976507,0.8267379679144385,0.8754246885617214,0.8503850385038503,0.7723186923220798
"['sw', 'p']",position,0.8631256384065373,0.8642779587404995,0.9014722536806342,0.8824833702882484,0.8214984920818099
"['sw', 'p']",position   deps,0.8661899897854954,0.8661670235546038,0.9161947904869762,0.8904788112272978,0.8060444422516814
"['sw', 'p']",position  pos_tags,0.8580183861082737,0.8571428571428571,0.9105322763306908,0.8830313014827017,0.7940973233582442
"['sw', 'p']",position  pos_tags deps,0.8488253319713994,0.8551351351351352,0.8958097395243488,0.8750000000000001,0.7891766837634963
"['sw', 'p']",position sk,0.8304392236976507,0.8292682926829268,0.8856172140430351,0.8565169769989047,0.7559420591775459
"['sw', 'p']",position sk  deps,0.8488253319713994,0.8532901833872708,0.8958097395243488,0.8740331491712706,0.7885680677837437
"['sw', 'p']",position sk pos_tags,0.8202247191011236,0.826797385620915,0.8595696489241224,0.8428650749583565,0.7586833581424903
"['sw', 'p']",position sk pos_tags deps,0.8416751787538305,0.841991341991342,0.8810872027180068,0.8610957387935805,0.7968110000023204
"['sw', 'eb']",,0.8764044943820225,0.8777292576419214,0.9105322763306908,0.8938299055030572,0.8409819822811444
"['sw', 'eb']",deps,0.8478038815117467,0.8439490445859873,0.9003397508493771,0.8712328767123289,0.7832377465829246
"['sw', 'eb']",pos_tags,0.8661899897854954,0.8630573248407644,0.9207248018120046,0.8909589041095891,0.800028348776588
"['sw', 'eb']",pos_tags deps,0.8682328907048008,0.865323435843054,0.9241223103057756,0.8937568455640744,0.8005873061533474
"['sw', 'eb']",sk,0.8631256384065373,0.8635371179039302,0.8958097395243488,0.8793774319066149,0.8283285456231146
"['sw', 'eb']",sk  deps,0.8743615934627171,0.8704883227176221,0.9286523216308041,0.8986301369863013,0.8112324372478504
"['sw', 'eb']",sk pos_tags,0.8559754851889684,0.8653637350705755,0.9026047565118913,0.8835920177383593,0.7973500966663296
"['sw', 'eb']",sk pos_tags deps,0.0,0.0,0.0,0.0,0.0
"['sw', 'eb']",position,0.8610827374872319,0.8580576307363927,0.9105322763306908,0.8835164835164835,0.8046880839561978
"['sw', 'eb']",position   deps,0.8886618998978549,0.8866310160427807,0.9388448471121178,0.9119911991199119,0.8312688701732084
"['sw', 'eb']",position  pos_tags,0.8702757916241062,0.8663101604278075,0.9173272933182333,0.8910891089108911,0.8172531416634343
"['sw', 'eb']",position  pos_tags deps,0.0,0.0,0.0,0.0,0.0
"['sw', 'eb']",position sk,0.856996935648621,0.8620689655172413,0.9060022650056625,0.883489784649365,0.7971660572240927
"['sw', 'eb']",position sk  deps,0.8488253319713994,0.8434504792332268,0.8969422423556059,0.8693743139407246,0.7952344633232324
"['sw', 'eb']",position sk pos_tags,0.8855975485188968,0.8815368196371398,0.9354473386183465,0.9076923076923078,0.829716294074206
