preprocessing,embeddings,acc,micro_p,micro_r,micro_f1,macro_f1
['nb'],sk,0.708502024291498,0.7403609515996719,0.7976137870083959,0.7679217187832376,0.6256043968512147
['nb'],sk  deps,0.7044534412955465,0.7771714415643475,0.7551922227132125,0.7660242043926491,0.623399211430312
['nb'],sk pos_tags,0.7022451232977549,0.7762142532909668,0.755634114007954,0.7657859381997314,0.6102636812377261
['nb'],sk pos_tags deps,0.7118145012881855,0.736779324055666,0.8188245691559877,0.775638342402679,0.6281874490175307
['nb'],position,0.7232241442767758,0.787567084078712,0.7781705700397702,0.7828406312513891,0.6270479817003561
['nb'],position   deps,0.7258005152741995,0.7718696397941681,0.7954043305346885,0.7834602829162134,0.617302709897654
['nb'],position  pos_tags,0.7254324622745676,0.7739018087855297,0.794078656650464,0.7838604143947655,0.6196347565894793
['nb'],position  pos_tags deps,0.7320574162679426,0.7684521299029945,0.8051259390190013,0.7863616745791971,0.6256188062893078
['nb'],position sk,0.7099742362900258,0.7838577291381669,0.7596111356606274,0.7715439856373428,0.6323260589234676
['nb'],position sk  deps,0.7199116672800884,0.7456740442655936,0.8188245691559877,0.7805391743892165,0.6322705094279256
['nb'],position sk pos_tags,0.7107103422892896,0.7389023405972559,0.8091029606716748,0.7724108837797934,0.6192942927144458
['nb'],position sk pos_tags deps,0.7055576002944424,0.7578629900904782,0.7772867874502872,0.7674520069808027,0.6257604805363094
"['sw', 'd']",,0.7335296282664704,0.7630691399662732,0.7998232434821034,0.7810140237324703,0.6489236128886638
"['sw', 'd']",deps,0.7026131762973868,0.8053097345132744,0.7238179407865665,0.7623923667675121,0.617533526506431
"['sw', 'd']",pos_tags,0.7088700772911299,0.792874109263658,0.7375165709235528,0.7641941391941393,0.6235145414278478
"['sw', 'd']",pos_tags deps,0.7316893632683107,0.7616802400342906,0.7852408307556341,0.7732811140121844,0.6383243053325618
"['sw', 'd']",sk,0.7066617592933382,0.7356566085847854,0.7649138311975254,0.7500000000000001,0.6646949040490441
"['sw', 'd']",sk  deps,0.7206477732793523,0.7688172043010753,0.758285461776403,0.7635150166852057,0.6636844026022698
