preprocessing,embeddings,acc,micro_p,micro_r,micro_f1,macro_f1
[],,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.81858239576589
[],deps,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8064995788717448
[],pos_tags,0.8056338028169014,0.8056338028169014,0.8056338028169014,0.8056338028169014,0.7888586703788096
[],pos_tags deps,0.828169014084507,0.828169014084507,0.828169014084507,0.828169014084507,0.7903102860755746
[],sk,0.7718309859154929,0.7718309859154929,0.7718309859154929,0.7718309859154929,0.7007375776224802
[],sk  deps,0.7295774647887324,0.7295774647887324,0.7295774647887324,0.7295774647887324,0.6708371225131547
[],sk pos_tags,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676,0.6679476131918635
[],sk pos_tags deps,0.7492957746478873,0.7492957746478873,0.7492957746478873,0.7492957746478873,0.7660198469722234
[],position,0.819718309859155,0.819718309859155,0.819718309859155,0.819718309859155,0.7892564957279745
[],position   deps,0.847887323943662,0.847887323943662,0.847887323943662,0.847887323943662,0.8117810467717601
[],position  pos_tags,0.819718309859155,0.819718309859155,0.819718309859155,0.819718309859155,0.7946825989553207
[],position  pos_tags deps,0.819718309859155,0.819718309859155,0.819718309859155,0.819718309859155,0.8420488759677394
[],position sk,0.7098591549295775,0.7098591549295775,0.7098591549295775,0.7098591549295775,0.6701088747865475
[],position sk  deps,0.7380281690140845,0.7380281690140845,0.7380281690140845,0.7380281690140845,0.7326888907112789
[],position sk pos_tags,0.752112676056338,0.752112676056338,0.752112676056338,0.752112676056338,0.7150690717551184
[],position sk pos_tags deps,0.6704225352112676,0.6704225352112676,0.6704225352112676,0.6704225352112676,0.6329897798475423
['sw'],,0.8028169014084507,0.8028169014084507,0.8028169014084507,0.8028169014084506,0.8156398636644466
['sw'],deps,0.8225352112676056,0.8225352112676056,0.8225352112676056,0.8225352112676056,0.7954564340571447
['sw'],pos_tags,0.8056338028169014,0.8056338028169014,0.8056338028169014,0.8056338028169014,0.7497585003912759
['sw'],pos_tags deps,0.8253521126760563,0.8253521126760563,0.8253521126760563,0.8253521126760563,0.8413056418909263
['sw'],sk,0.7352112676056338,0.7352112676056338,0.7352112676056338,0.7352112676056338,0.6805326087951703
['sw'],sk  deps,0.7211267605633803,0.7211267605633803,0.7211267605633803,0.7211267605633803,0.6689038034859277
['sw'],sk pos_tags,0.7295774647887324,0.7295774647887324,0.7295774647887324,0.7295774647887324,0.67016598857048
['sw'],sk pos_tags deps,0.723943661971831,0.723943661971831,0.723943661971831,0.723943661971831,0.7069588408102147
['sw'],position,0.8253521126760563,0.8253521126760563,0.8253521126760563,0.8253521126760563,0.772393578120054
['sw'],position   deps,0.8253521126760563,0.8253521126760563,0.8253521126760563,0.8253521126760563,0.823756476870034
['sw'],position  pos_tags,0.8084507042253521,0.8084507042253521,0.8084507042253521,0.8084507042253521,0.8171999152028353
['sw'],position  pos_tags deps,0.8366197183098592,0.8366197183098592,0.8366197183098592,0.8366197183098593,0.8305543069279633
['sw'],position sk,0.7070422535211267,0.7070422535211267,0.7070422535211267,0.7070422535211267,0.6650185430038906
['sw'],position sk  deps,0.7352112676056338,0.7352112676056338,0.7352112676056338,0.7352112676056338,0.7056274188627131
['sw'],position sk pos_tags,0.7464788732394366,0.7464788732394366,0.7464788732394366,0.7464788732394367,0.707956004923367
['sw'],position sk pos_tags deps,0.6366197183098592,0.6366197183098592,0.6366197183098592,0.6366197183098592,0.6092887800353233
['d'],,0.8056338028169014,0.8056338028169014,0.8056338028169014,0.8056338028169014,0.8065626136516189
['d'],deps,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.7869120180562565
['d'],pos_tags,0.8084507042253521,0.8084507042253521,0.8084507042253521,0.8084507042253521,0.757910289885792
['d'],pos_tags deps,0.8169014084507042,0.8169014084507042,0.8169014084507042,0.8169014084507042,0.7899569250984619
['d'],sk,0.7352112676056338,0.7352112676056338,0.7352112676056338,0.7352112676056338,0.6527206716511212
['d'],sk  deps,0.7380281690140845,0.7380281690140845,0.7380281690140845,0.7380281690140845,0.7316654611663215
['d'],sk pos_tags,0.7464788732394366,0.7464788732394366,0.7464788732394366,0.7464788732394367,0.7211334265034385
['d'],sk pos_tags deps,0.7830985915492957,0.7830985915492957,0.7830985915492957,0.7830985915492957,0.7770743454747318
['d'],position,0.8253521126760563,0.8253521126760563,0.8253521126760563,0.8253521126760563,0.7965081201431127
['d'],position   deps,0.8422535211267606,0.8422535211267606,0.8422535211267606,0.8422535211267606,0.8304752788031573
['d'],position  pos_tags,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8394366197183099,0.8216705346333181
['d'],position  pos_tags deps,0.8112676056338028,0.8112676056338028,0.8112676056338028,0.8112676056338028,0.8447643052752815
['d'],position sk,0.7380281690140845,0.7380281690140845,0.7380281690140845,0.7380281690140845,0.690050645627172
['d'],position sk  deps,0.723943661971831,0.723943661971831,0.723943661971831,0.723943661971831,0.7247773806190506
['d'],position sk pos_tags,0.7464788732394366,0.7464788732394366,0.7464788732394366,0.7464788732394367,0.7366687219306369
['d'],position sk pos_tags deps,0.6507042253521127,0.6507042253521127,0.6507042253521127,0.6507042253521127,0.6220084173964163
['b'],,0.8056338028169014,0.8056338028169014,0.8056338028169014,0.8056338028169014,0.8073974826155429
['b'],deps,0.8112676056338028,0.8112676056338028,0.8112676056338028,0.8112676056338028,0.7775416254667525
['b'],pos_tags,0.8,0.8,0.8,0.8000000000000002,0.7648653844851836
['b'],pos_tags deps,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.8040245477800757
['b'],sk,0.7549295774647887,0.7549295774647887,0.7549295774647887,0.7549295774647887,0.6788702903273247
['b'],sk  deps,0.7183098591549296,0.7183098591549296,0.7183098591549296,0.7183098591549296,0.7134371432038775
['b'],sk pos_tags,0.7859154929577464,0.7859154929577464,0.7859154929577464,0.7859154929577464,0.7405811985512155
['b'],sk pos_tags deps,0.7408450704225352,0.7408450704225352,0.7408450704225352,0.7408450704225351,0.7608050739092628
['b'],position,0.8225352112676056,0.8225352112676056,0.8225352112676056,0.8225352112676056,0.805729088946901
['b'],position   deps,0.828169014084507,0.828169014084507,0.828169014084507,0.828169014084507,0.8164698578145698
['b'],position  pos_tags,0.8338028169014085,0.8338028169014085,0.8338028169014085,0.8338028169014085,0.8321775674626548
['b'],position  pos_tags deps,0.8112676056338028,0.8112676056338028,0.8112676056338028,0.8112676056338028,0.8079321685939332
['b'],position sk,0.7098591549295775,0.7098591549295775,0.7098591549295775,0.7098591549295775,0.6628064212231934
['b'],position sk  deps,0.7746478873239436,0.7746478873239436,0.7746478873239436,0.7746478873239436,0.784491543681701
['b'],position sk pos_tags,0.7549295774647887,0.7549295774647887,0.7549295774647887,0.7549295774647887,0.7188025471419017
['b'],position sk pos_tags deps,0.6591549295774648,0.6591549295774648,0.6591549295774648,0.6591549295774648,0.6192824557855233
['p'],,0.8422535211267606,0.8422535211267606,0.8422535211267606,0.8422535211267606,0.8380917204105759
['p'],deps,0.8084507042253521,0.8084507042253521,0.8084507042253521,0.8084507042253521,0.7745146149899473
['p'],pos_tags,0.8,0.8,0.8,0.8000000000000002,0.770469943101546
['p'],pos_tags deps,0.8338028169014085,0.8338028169014085,0.8338028169014085,0.8338028169014085,0.7796837575609955
['p'],sk,0.7577464788732394,0.7577464788732394,0.7577464788732394,0.7577464788732393,0.7028107880089977
['p'],sk  deps,0.7605633802816901,0.7605633802816901,0.7605633802816901,0.7605633802816902,0.7263163736321275
['p'],sk pos_tags,0.752112676056338,0.752112676056338,0.752112676056338,0.752112676056338,0.716223974759338
['p'],sk pos_tags deps,0.6957746478873239,0.6957746478873239,0.6957746478873239,0.6957746478873239,0.6747361653232783
['p'],position,0.8084507042253521,0.8084507042253521,0.8084507042253521,0.8084507042253521,0.7599459853703975
